name,MinorMasterId,MLBAMId,age,level,team,Position,Throws,pscore,score_p,ip,krate,bbrate,chaserate,whiffrate,zcontact,velocity,spin_rate,xwoba,woba,savant_url,UPURL
Ryan Vanderhei,sa3023671,687864.0,25,A+,SFG,P,0,14.968400021710462,0.4791666666666667,26.1,30.392157,7.843137,31.277533039647576,32.786885245901644,83.18584070796459,0.0,0.0,0.0,0.19214705882352934,Ryan-Vanderhei-687864,/players/ryan-vanderhei/sa3023671/stats/pitching
Luke Hayden,sa3025504,695569.0,23,A+,CIN,P,0,19.870285439359428,0.6319444444444444,23.0,24.752475,15.841584,24.369747899159666,30.857142857142854,82.90598290598291,0.0,0.0,0.0,0.3211188118811881,Luke-Hayden-695569,/players/luke-hayden/sa3025504/stats/pitching
Tanner Bauman,sa3026750,703748.0,24,A+,NYY,P,0,18.59931608619036,0.5805555555555556,22.0,26.732673,11.881188,26.29482071713147,35.15151515151515,72.81553398058253,0.0,0.0,0.0,0.3614653465346534,Tanner-Bauman-703748,/players/tanner-bauman/sa3026750/stats/pitching
Austin Cates,sa3028648,827110.0,23,A+,TOR,P,0,18.677727886220868,0.5861111111111111,24.0,23.762376,10.891089,27.05314009661836,28.160919540229887,82.20338983050848,0.0,0.0,0.0,0.3475841584158416,Austin-Cates-827110,/players/austin-cates/sa3028648/stats/pitching
Miguel Sime Jr.,sa3069269,828137.0,19,A+,WSN,P,0,38.20323196502401,0.9555555555555556,21.2,36.0,25.0,26.40845070422535,46.62576687116564,75.5813953488372,0.0,0.0,0.0,0.3039,Miguel-Sime-Jr.-828137,/players/miguel-sime/sa3069269/stats/pitching
Morris Austin,sa3022955,809459.0,26,A+,CHW,P,0,8.16464930035422,0.20555555555555555,23.2,31.0,15.0,23.58490566037736,29.89130434782609,81.61764705882352,0.0,0.0,0.0,0.28025,Morris-Austin-809459,/players/morris-austin/sa3022955/stats/pitching
Logan Tabeling,sa3067065,805841.0,24,A+,LAD,P,0,23.399094596208435,0.7263888888888889,24.1,32.0,10.0,27.476038338658146,31.360946745562128,81.69014084507045,0.0,0.0,0.0,0.23853000000000002,Logan-Tabeling-805841,/players/logan-tabeling/sa3067065/stats/pitching
Thomas Balboni Jr.,sa3020861,693647.0,25,A+,NYY,P,0,12.698863142359235,0.3861111111111111,22.2,32.0,9.0,24.257425742574252,30.857142857142854,77.03703703703705,0.0,0.0,0.0,0.3187,Thomas-Balboni-Jr.-693647,/players/thomas-balboni/sa3020861/stats/pitching
Cesar Lares,sa3019384,800544.0,22,A+,MIN,P,0,16.120976154612926,0.5097222222222222,16.1,19.191919,18.181818,23.10924369747899,34.246575342465746,80.0,0.0,0.0,0.0,0.4785151515151514,Cesar-Lares-800544,/players/cesar-lares/sa3019384/stats/pitching
Isaac Gallegos,sa3023183,814541.0,23,A+,ATL,P,0,33.68589447908108,0.9097222222222222,24.2,36.363636,5.050505,33.33333333333333,37.12574850299401,78.09523809523809,0.0,0.0,0.0,0.2022929292929293,Isaac-Gallegos-814541,/players/isaac-gallegos/sa3023183/stats/pitching
Cole Stasio,sa3074192,801453.0,24,A+,TEX,P,0,15.426663885947375,0.5,27.0,23.232323,5.050505,31.13207547169811,23.618090452261306,85.33333333333334,0.0,0.0,0.0,0.22053535353535356,Cole-Stasio-801453,/players/cole-stasio/sa3042980/stats/pitching
Brian Zeldin,sa3076127,823227.0,25,A+,MIN,P,0,5.384761385622322,0.09861111111111111,20.0,23.232323,18.181818,18.68512110726644,29.29936305732484,86.88524590163935,0.0,0.0,0.0,0.3781212121212121,Brian-Zeldin-823227,/players/brian-zeldin/sa3045835/stats/pitching
Drew Christo,sa3069104,695513.0,23,A+,ATL,P,0,8.166359654803871,0.20694444444444443,23.0,18.181818,13.131313,24.24242424242424,24.69879518072289,86.66666666666669,0.0,0.0,0.0,0.3658484848484848,Drew-Christo-695513,/players/drew-christo/sa3069104/stats/pitching
Bryan Perez,sa3016515,700169.0,22,A+,COL,P,0,8.06430223690038,0.2,18.1,15.151514999999998,14.141414000000001,23.04147465437788,22.97297297297297,80.8080808080808,0.0,0.0,0.0,0.473020202020202,Bryan-Perez-700169,/players/bryan-perez/sa3016515/stats/pitching
Jay Allmer,sa3067432,801829.0,24,A+,BOS,P,0,3.9670357693959337,0.043055555555555555,19.2,15.151514999999998,16.161616000000002,23.318385650224208,23.270440251572328,85.98130841121497,0.0,0.0,0.0,0.4433061224489796,Jay-Allmer-801829,/players/jay-allmer/sa3025943/stats/pitching
Thomas Bruss,sa3023480,800798.0,27,A+,DET,P,0,6.0677318269513405,0.125,23.0,27.55102,13.265306,31.50684931506849,34.9112426035503,78.43137254901961,0.0,0.0,0.0,0.3152755102040817,Thomas-Bruss-800798,/players/thomas-bruss/sa3023480/stats/pitching
Jake Bockenstedt,sa3023007,804728.0,26,A+,CHW,P,0,4.77309333333869,0.08055555555555556,20.2,21.428571,10.204082000000001,26.804123711340214,21.505376344086017,89.55223880597015,0.0,0.0,0.0,0.3712244897959183,Jake-Bockenstedt-804728,/players/jacob-bockenstedt/sa3023007/stats/pitching
Ryan Degges,sa3030027,813869.0,23,A+,PHI,P,0,23.97030043471713,0.7402777777777778,20.2,27.55102,13.265306,30.303030303030305,32.22222222222222,81.81818181818183,0.0,0.0,0.0,0.3689183673469387,Ryan-Degges-813869,/players/ryan-degges/sa3030027/stats/pitching
Dalton Pence,sa3039663,701717.0,23,A+,TEX,P,0,35.05225585937754,0.9319444444444445,24.1,30.612245,5.102041000000001,38.095238095238095,32.8125,78.57142857142857,0.0,0.0,0.0,0.27669387755102043,Dalton-Pence-701717,/players/dalton-pence/sa3039663/stats/pitching
Aiven Cabral,sa3028218,809685.0,22,A+,ATL,P,0,27.1340543885332,0.8194444444444444,27.0,23.469388000000002,5.102041000000001,36.18090452261307,23.497267759562842,87.5,0.0,0.0,0.0,0.19581632653061226,Aiven-Cabral-809685,/players/aiven-cabral/sa3028218/stats/pitching
Abel Mercedes,sa3017013,701951.0,24,A+,ATH,P,0,14.780834926302395,0.4708333333333333,18.1,28.865979000000006,30.927835,21.509433962264147,40.25157232704403,73.52941176470588,0.0,0.0,0.0,0.365319587628866,Abel-Mercedes-701951,/players/abel-mercedes/sa3017013/stats/pitching
Nick Jones,sa3017419,694559.0,27,A+,LAA,P,0,4.8450787727697495,0.08333333333333333,23.0,28.865979000000006,12.371134,27.27272727272727,24.102564102564106,80.14705882352942,0.0,0.0,0.0,0.29675257731958765,Nick-Jones-694559,/players/nicholas-jones/sa3017419/stats/pitching
Mathieu Curtis,sa3029729,813555.0,21,A+,ATL,P,0,20.007108441041414,0.6361111111111111,21.1,23.71134,9.278350999999999,30.088495575221238,22.72727272727273,88.28828828828829,0.0,0.0,0.0,0.2903711340206185,Mathieu-Curtis-813555,/players/mathieu-curtis/sa3029729/stats/pitching
Andy Rodriguez,sa3017620,703142.0,23,A+,TBR,P,0,14.60513320391593,0.4638888888888889,23.1,19.587629,10.309278,26.95652173913044,26.315789473684212,81.75182481751825,0.0,0.0,0.0,0.3544948453608247,Andy-Rodriguez-703142,/players/andy-rodriguez/sa3017620/stats/pitching
Jose Pena Jr.,sa3017821,700247.0,22,A+,PHI,P,0,34.296031047308084,0.9208333333333333,24.1,35.051546,13.402061999999999,30.69767441860465,41.42011834319527,74.75728155339806,0.0,0.0,0.0,0.22852577319587625,Jose-Pena-Jr.-700247,/players/jose-pena/sa3017821/stats/pitching
Dylan Cumming,sa3020818,804706.0,27,A+,CHW,P,0,7.764643359186449,0.18888888888888888,22.0,28.865979000000006,4.123711,35.60209424083769,29.6969696969697,87.75510204081633,0.0,0.0,0.0,0.3319072164948453,Dylan-Cumming-804706,/players/dylan-cumming/sa3020818/stats/pitching
Luis Cohen,sa3019269,800324.0,23,A+,BOS,P,0,8.780351262113344,0.22916666666666666,18.1,13.402061999999999,10.309278,25.38860103626943,24.293785310734464,87.5968992248062,0.0,0.0,0.0,0.5102680412371134,Luis-Cohen-800324,/players/luis-cohen/sa3019269/stats/pitching
Preston Howey,sa3025660,813796.0,24,A+,DET,P,0,8.286627196567826,0.2152777777777778,22.2,14.583333,8.333333,29.949238578680205,20.809248554913296,86.8421052631579,0.0,0.0,0.0,0.3720208333333333,Preston-Howey-813796,/players/preston-howey/sa3025660/stats/pitching
Carson Pierce,sa3023179,804544.0,24,A+,TOR,P,0,5.540807958854782,0.10555555555555556,21.1,18.75,21.875,22.047244094488192,25.50335570469799,84.04255319148936,0.0,0.0,0.0,0.3404479166666667,Carson-Pierce-804544,/players/carson-pierce/sa3039901/stats/pitching
Eli Jerzembeck,sa3034672,702260.0,23,A+,CHC,P,0,13.293506066357185,0.4041666666666667,18.1,20.0,14.736842000000001,30.58252427184465,25.58139534883721,82.56880733944955,0.0,0.0,0.0,0.3834210526315789,Eli-Jerzembeck-702260,/players/elijah-jerzembeck/sa3034672/stats/pitching
Camron Hill,sa3033811,701320.0,23,A+,PHI,P,0,28.186193513460754,0.8319444444444445,24.1,36.842105,10.526316,29.33884297520661,34.883720930232556,76.0,0.0,0.0,0.0,0.2795052631578948,Camron-Hill-701320,/players/camron-hill/sa3033811/stats/pitching
Kendry Chourio,sa3067545,830402.0,18,A+,KCR,P,0,42.15676795580111,0.9847222222222223,24.2,32.631578999999995,5.263158,30.48128342245989,29.381443298969074,80.2919708029197,0.0,0.0,0.0,0.2233684210526316,Kendry-Chourio-830402,/players/kendry-chourio/sa3067545/stats/pitching
Gabriel Sosa,sa3011682,691669.0,25,A+,SEA,P,0,4.489066596376574,0.06527777777777778,16.2,18.085106,14.893617,27.58620689655172,22.58064516129032,91.91919191919192,0.0,0.0,0.0,0.4549148936170213,Gabriel-Sosa-691669,/players/gabriel-sosa/sa3011682/stats/pitching
Jose Nova,sa3023641,703360.0,24,A+,MIL,P,0,11.124508445806933,0.31527777777777777,14.1,26.595745,26.595745,26.373626373626376,33.76623376623377,81.05263157894737,0.0,0.0,0.0,0.5384255319148935,Jose-Nova-703360,/players/jose-nova/sa3023641/stats/pitching
Irving Cota,sa3022108,806522.0,22,A+,NYM,P,0,19.30026273225229,0.6097222222222223,24.2,14.893617,6.382979,30.994152046783622,21.118012422360252,83.4862385321101,0.0,0.0,0.0,0.19403191489361704,Irving-Cota-806522,/players/irving-cota/sa3022108/stats/pitching
Clark Candiotti,sa3028358,690711.0,25,A+,SDP,P,0,10.6717255129029,0.2972222222222222,20.2,23.655914000000003,8.602151,25.83732057416268,28.40909090909091,81.14754098360656,0.0,0.0,0.0,0.3292903225806452,Clark-Candiotti-690711,/players/clark-candiotti/sa3028358/stats/pitching
Jonathan Russell,sa3022152,812163.0,21,A+,TBR,P,0,20.35344252930902,0.6430555555555556,20.1,21.505376,11.827957000000001,31.18811881188119,28.387096774193548,90.0,0.0,0.0,0.0,0.3121935483870968,Jonathan-Russell-812163,/players/jonathan-russell/sa3022152/stats/pitching
Inohan Paniagua,sa3006417,681644.0,26,A+,DET,P,0,7.312949473125697,0.16805555555555557,22.2,30.107527,12.903226,23.728813559322035,30.82191780821918,82.41758241758241,0.0,0.0,0.0,0.27077419354838705,Inohan-Paniagua-681644,/players/inohan-paniagua/sa3006417/stats/pitching
Yorman Galindez,sa3018322,800223.0,23,A+,MIL,P,0,25.600093629550553,0.7847222222222222,19.2,24.731182999999998,13.978495,25.0,38.40579710144928,69.56521739130434,0.0,0.0,0.0,0.3760752688172043,Yorman-Galindez-800223,/players/yorman-galindez/sa3018322/stats/pitching
Madison Jeffrey,sa3018206,686700.0,26,A+,CHW,P,0,2.383042450140941,0.0125,18.2,16.304347999999994,17.391303999999998,22.549019607843142,22.81879194630873,84.48275862068967,0.0,0.0,0.0,0.36932608695652175,Madison-Jeffrey-686700,/players/madison-jeffrey/sa3018206/stats/pitching
Adonys Perez,sa3020114,806583.0,22,A+,ARI,P,0,29.244207424516322,0.8430555555555556,23.1,26.373626,4.3956040000000005,31.491712707182323,28.57142857142857,82.88288288288287,0.0,0.0,0.0,0.2560659340659341,Adonys-Perez-806583,/players/adonys-perez/sa3020114/stats/pitching
Tucker Musgrove,sa3067261,814491.0,24,A+,SDP,P,0,25.061441599787052,0.7763888888888889,19.0,43.956044,14.285714,32.6271186440678,45.962732919254655,75.0,0.0,0.0,0.0,0.3312747252747253,Tucker-Musgrove-814491,/players/tucker-musgrove/sa3067261/stats/pitching
Duque Hebbert,sa3021026,808986.0,24,A+,DET,P,0,10.793573411949975,0.30416666666666664,20.2,16.483516,3.296703,31.491712707182323,23.07692307692308,84.07079646017701,0.0,0.0,0.0,0.3685164835164835,Duque-Hebbert-808986,/players/duque-hebbert/sa3021026/stats/pitching
Wilmy Sanchez,sa3019396,804522.0,22,A+,NYY,P,0,34.72743095299106,0.925,22.0,36.263736,14.285714,27.411167512690355,41.61073825503357,71.1340206185567,0.0,0.0,0.0,0.25931868131868124,Wilmy-Sanchez-804522,/players/wilmy-sanchez/sa3019396/stats/pitching
Ty Floyd,sa3031488,692226.0,24,A+,CIN,P,0,9.204970377051438,0.25416666666666665,21.0,23.333333,17.777777999999994,31.489361702127663,21.604938271604933,93.18181818181816,0.0,0.0,0.0,0.2949111111111111,Ty-Floyd-692226,/players/joseph-floyd/sa3031488/stats/pitching
Frank Camarillo,sa3028299,805273.0,22,A+,NYM,P,0,16.411959620406932,0.5166666666666667,22.2,12.222222,5.555555999999998,26.241134751773053,21.768707482993197,81.08108108108108,0.0,0.0,0.0,0.3184666666666667,Frank-Camarillo-805273,/players/frank-camarillo/sa3028299/stats/pitching
Brody Brecht,sa3027632,701679.0,23,A+,COL,P,0,30.074578079595828,0.8541666666666666,20.2,34.444444000000004,16.666667,29.51541850220265,33.13609467455622,82.17821782178217,0.0,0.0,0.0,0.2697333333333334,Brody-Brecht-701679,/players/brody-brecht/sa3027632/stats/pitching
Jackson Wells,sa3076090,836170.0,23,A+,HOU,P,0,18.5269028665097,0.5763888888888888,19.1,28.089888,17.977528,27.777777777777782,30.82191780821918,77.90697674418605,0.0,0.0,0.0,0.3306629213483146,Jackson-Wells-836170,0
Sam Whiting,sa3023078,688519.0,25,A+,SEA,P,0,8.897826124190411,0.2361111111111111,18.2,23.863636,12.5,30.15075376884422,24.84848484848485,79.80769230769229,0.0,0.0,0.0,0.39843181818181816,Sam-Whiting-688519,/players/samuel-whiting/sa3023078/stats/pitching
Jonah Hurney,sa3023417,802373.0,26,A+,CIN,P,0,4.7319187891299475,0.0763888888888889,17.2,14.772727,9.090909,38.888888888888886,20.52980132450331,91.39784946236557,0.0,0.0,0.0,0.3922840909090909,Jonah-Hurney-802373,/players/jonah-hurney/sa3034347/stats/pitching
Kenyi Perez,sa3016008,695990.0,24,A+,CHC,P,0,21.051164582553128,0.6625,20.1,43.181818,19.318182,26.132404181184672,44.680851063829785,74.15730337078651,0.0,0.0,0.0,0.25488636363636363,Kenyi-Perez-695990,/players/kenyi-perez/sa3016008/stats/pitching
Michael Fowler,sa3069077,694725.0,23,A+,MIL,P,0,16.61801290622945,0.5236111111111111,20.1,25.0,12.5,24.291497975708502,28.87323943661972,83.80952380952381,0.0,0.0,0.0,0.2783181818181818,Michael-Fowler-694725,/players/michael-fowler/sa3031597/stats/pitching
Baron Stuart,sa3020888,685067.0,26,A+,WSN,P,0,8.616693232518298,0.225,19.0,29.885057,18.390805,25.27472527472528,35.185185185185176,71.7557251908397,0.0,0.0,0.0,0.3231609195402299,Baron-Stuart-685067,/players/baron-stuart/sa3020888/stats/pitching
Ubert Mejias,sa3021562,811229.0,25,A+,SFG,P,0,14.03698583080338,0.43472222222222223,18.1,24.137931,4.597701,38.56209150326797,31.28491620111732,73.77049180327869,0.0,0.0,0.0,0.44799999999999995,Ubert-Mejias-811229,/players/ubert-mejias/sa3021562/stats/pitching
Brooks Caple,sa3028388,699944.0,23,A+,CHC,P,0,34.18629524541252,0.9194444444444444,21.2,29.885057,6.896552000000001,34.19354838709677,29.375,75.70093457943925,0.0,0.0,0.0,0.24443678160919535,Brooks-Caple-699944,/players/brooks-caple/sa3028388/stats/pitching
Joey Danielson,sa3025479,828506.0,25,A+,TEX,P,0,14.49764294188411,0.45694444444444443,21.2,28.735632,17.241379000000002,37.24696356275304,34.04255319148936,77.08333333333334,0.0,0.0,0.0,0.2080229885057471,Joey-Danielson-828506,/players/joseph-danielson/sa3025479/stats/pitching
Chris Cortez,sa3029417,700933.0,23,A+,LAA,P,0,7.415452653124255,0.1763888888888889,17.1,15.116279,30.232558,24.897959183673468,27.559055118110237,87.30158730158729,0.0,0.0,0.0,0.3639186046511628,Chris-Cortez-700933,/players/christopher-cortez/sa3029417/stats/pitching
Joseilyn Gonzalez,sa3018910,805120.0,24,A+,LAD,P,0,11.555177325483795,0.33055555555555555,17.0,22.093023,18.604651,29.064039408867,29.07801418439716,79.26829268292683,0.0,0.0,0.0,0.3758352941176471,Joseilyn-Gonzalez-805120,/players/joseilyn-gonzalez/sa3018910/stats/pitching
Tucker Biven,sa3027184,702712.0,22,A+,WSN,P,0,19.84753311527628,0.6277777777777778,20.1,23.255814,15.116279,29.67032967032967,28.767123287671232,86.02150537634407,0.0,0.0,0.0,0.2931976744186047,Tucker-Biven-702712,/players/tucker-biven/sa3027184/stats/pitching
Ryan Slater,sa3042417,695421.0,24,A+,SFG,P,0,21.190652478804733,0.6666666666666666,20.1,36.470588,10.588235000000001,28.64583333333333,31.79190751445087,83.33333333333334,0.0,0.0,0.0,0.2665647058823529,Ryan-Slater-695421,/players/ryan-slater/sa3042417/stats/pitching
Tanner Perry,sa3076115,811697.0,23,A+,MIL,P,0,8.247290801864548,0.2111111111111111,19.2,15.294118,8.235294,28.481012658227854,22.36842105263158,89.7196261682243,0.0,0.0,0.0,0.3771529411764705,Tanner-Perry-811697,/players/tanner-perry/sa3039755/stats/pitching
Adrian Bohorquez,sa3021501,807974.0,21,A+,MIN,P,0,30.449267758473443,0.8611111111111112,17.0,28.235294,16.470588,24.691358024691358,31.05590062111801,78.4,0.0,0.0,0.0,0.35818823529411764,Adrian-Bohorquez-807974,/players/adrian-bohorquez/sa3021501/stats/pitching
Holt Jones,sa3017368,695366.0,27,A+,MIA,P,0,6.60463748646984,0.14305555555555555,19.0,27.380952,9.52381,33.33333333333333,36.419753086419746,82.52427184466019,0.0,0.0,0.0,0.3276071428571429,Holt-Jones-695366,/players/penn-jones/sa3017368/stats/pitching
Juan Amarante,sa3019048,702431.0,22,A+,PHI,P,0,17.08971117276477,0.5305555555555556,19.1,22.619048,14.285714,29.83425414364641,25.50335570469799,84.375,0.0,0.0,0.0,0.30716666666666664,Juan-Amarante-702431,/players/juan-amarante/sa3019048/stats/pitching
Jacob Zibin,sa3067084,802410.0,21,A+,CLE,P,0,31.098417169793997,0.8777777777777778,18.2,27.380952,11.904762,31.788079470198678,27.450980392156865,78.50467289719626,0.0,0.0,0.0,0.3445595238095238,Jacob-Zibin-802410,/players/jacob-zibin/sa3067084/stats/pitching
José Davila,sa3015092,692369.0,23,A+,STL,P,0,27.905421209970932,0.8277777777777777,17.1,30.120482,13.253012,31.872509960159363,32.51533742331289,72.80701754385966,0.0,0.0,0.0,0.34212048192771083,José-Davila-692369,/players/jos-davila/sa3015092/stats/pitching
Isaac Lyon,sa3036750,805214.0,22,A+,WSN,P,0,29.29028493315896,0.8444444444444444,20.1,26.829268,10.975610000000001,28.10457516339869,25.874125874125877,76.92307692307693,0.0,0.0,0.0,0.24813414634146336,Isaac-Lyon-805214,/players/isaac-lyon/sa3036750/stats/pitching
Luke Cooper,sa3076427,842303.0,25,A+,LAA,P,0,10.062278618350105,0.2777777777777778,16.1,24.390244,14.634146,31.18811881188119,26.190476190476193,80.18867924528303,0.0,0.0,0.0,0.3960487804878048,Luke-Cooper-842303,0
Bryce Collins,sa3023438,680864.0,26,A+,HOU,P,0,1.173737326188822,0.005555555555555556,17.0,14.634146,19.512195000000002,21.46596858638744,18.96551724137931,89.18918918918921,0.0,0.0,0.0,0.3904268292682927,Bryce-Collins-680864,/players/bryce-collins/sa3023438/stats/pitching
Will McCausland,sa3037464,823790.0,22,A+,CLE,P,0,18.453150190183912,0.5708333333333333,19.2,17.073171000000002,3.6585370000000004,33.10344827586207,20.0,86.1111111111111,0.0,0.0,0.0,0.3461829268292683,Will-McCausland-823790,/players/william-mccausland/sa3037464/stats/pitching
Aric McAtee,sa3067068,813878.0,26,A+,CHW,P,0,11.966198601192982,0.3458333333333333,19.1,30.864198,11.111111,39.67391304347826,41.66666666666667,78.57142857142857,0.0,0.0,0.0,0.29566666666666663,Aric-McAtee-813878,/players/aric-mcatee/sa3037422/stats/pitching
Bryan Rivera,sa3019382,800469.0,21,A+,MIL,P,0,5.165822713657776,0.09166666666666666,15.1,13.580247,16.049383,22.105263157894736,23.40425531914893,87.12871287128714,0.0,0.0,0.0,0.44107407407407395,Bryan-Rivera-800469,/players/bryan-rivera/sa3019382/stats/pitching
Ryan Ure,sa3044256,702073.0,23,A+,KCR,P,0,2.6246106630570525,0.019444444444444445,11.0,8.641975,34.567901,12.955465587044534,21.59090909090909,89.2857142857143,0.0,0.0,0.0,0.5035925925925926,Ryan-Ure-702073,/players/ryan-ure/sa3044256/stats/pitching
Eccel Correa,sa3021019,808666.0,23,A+,BAL,P,0,10.69331038621229,0.3,17.1,17.283951000000002,14.814815,26.13636363636364,26.865671641791053,85.22727272727273,0.0,0.0,0.0,0.32666666666666666,Eccel-Correa-808666,/players/eccel-correa/sa3021019/stats/pitching
Robby Porco,sa3040086,805379.0,22,A+,LAD,P,0,25.02694652835489,0.7722222222222223,19.0,29.62963,18.518519,25.94339622641509,35.25179856115108,80.95238095238095,0.0,0.0,0.0,0.28448148148148145,Robby-Porco-805379,/players/robert-porco/sa3040086/stats/pitching
Case Matter,sa3023085,811318.0,24,A+,TEX,P,0,12.745706519991332,0.3888888888888889,16.0,25.0,17.5,27.31481481481481,35.537190082644635,82.53968253968253,0.0,0.0,0.0,0.4193625,Case-Matter-811318,/players/case-matter/sa3023085/stats/pitching
